"","ACCENT","GENDER","SPEAKER","SPEAKER.NO","FEATURE.NAME","FEATURE.VALUE"
"6451","brm","m","brm_m_09",9,"STRUT.FOOT",28.8692260062681
"6452","brm","m","brm_m_09",9,"STRUT.FOOT",27.8747776217502
"6453","brm","m","brm_m_09",9,"STRUT.FOOT",33.2629955605415
"6454","brm","m","brm_m_09",9,"STRUT.FOOT",33.0955623020289
"6455","brm","m","brm_m_09",9,"STRUT.FOOT",34.0934129001775
"6456","brm","m","brm_m_09",9,"STRUT.FOOT",28.5995709968902
"6457","brm","m","brm_m_09",9,"STRUT.FOOT",26.0661273584589
"6458","brm","m","brm_m_09",9,"STRUT.FOOT",25.5530049848869
"6459","brm","m","brm_m_09",9,"STRUT.FOOT",19.940370659259
"6460","brm","m","brm_m_09",9,"STRUT.FOOT",33.2719717930335
"6461","brm","m","brm_m_09",9,"STRUT.FOOT",34.5578045006446
"6462","brm","m","brm_m_09",9,"STRUT.FOOT",34.1452324907516
"6463","brm","m","brm_m_09",9,"STRUT.FOOT",28.0467809672083
"6464","brm","m","brm_m_09",9,"STRUT.FOOT",26.3854744439165
"6465","brm","m","brm_m_09",9,"STRUT.FOOT",31.3404890764548
"6466","brm","m","brm_m_09",9,"STRUT.FOOT",33.9993676554669
"6467","brm","m","brm_m_09",9,"STRUT.FOOT",32.2296444867868
"6468","brm","m","brm_m_09",9,"STRUT.FOOT",26.083683627393
"6469","brm","m","brm_m_09",9,"STRUT.FOOT",21.3382347226507
"6470","brm","m","brm_m_09",9,"STRUT.FOOT",25.333087465827
"6471","brm","m","brm_m_09",9,"STRUT.FOOT",30.6370686841798
"6472","brm","m","brm_m_09",9,"STRUT.FOOT",26.4612803969419
"6473","brm","m","brm_m_09",9,"BATH",1.73293191999139
"6474","brm","m","brm_m_09",9,"BATH",1.2536424119641
"6475","brm","m","brm_m_09",9,"BATH",1.12233112601157
"6476","brm","m","brm_m_09",9,"BATH",1.65604185735327
"6477","brm","m","brm_m_09",9,"BATH",1.25086455946673
"6478","brm","m","brm_m_09",9,"BATH",1.60954522225229
"6479","brm","m","brm_m_09",9,"BATH",1.58024251420502
"6480","brm","m","brm_m_09",9,"BATH",1.15524523500834
"6481","brm","m","brm_m_09",9,"BATH",1.35478281097531
"6482","brm","m","brm_m_09",9,"BATH",2.09049019477433
"6483","brm","m","brm_m_09",9,"BATH",1.51230820999432
"6484","brm","m","brm_m_09",9,"BATH",1.35390328214907
"6485","brm","m","brm_m_09",9,"BATH",1.99773529761635
"6486","brm","m","brm_m_09",9,"BATH",1.50895719929315
"6487","brm","m","brm_m_09",9,"BATH",1.94164494654874
"6488","brm","m","brm_m_09",9,"BATH",1.90629616963114
"6489","brm","m","brm_m_09",9,"BATH",1.39360860544175
"6490","brm","m","brm_m_09",9,"BATH",1.63431704945845
"6491","brm","m","brm_m_09",9,"BATH",1.75682952166342
"6492","brm","m","brm_m_09",9,"BATH",1.27093048119214
"6493","brm","m","brm_m_09",9,"BATH",1.13780837695498
"6494","brm","m","brm_m_09",9,"BATH",1.67887912418568
"6495","brm","m","brm_m_09",9,"BATH",1.26811432135463
"6496","brm","m","brm_m_09",9,"BATH",1.63174128786271
"6497","brm","m","brm_m_09",9,"BATH",1.6020344875157
"6498","brm","m","brm_m_09",9,"BATH",1.17117638045108
"6499","brm","m","brm_m_09",9,"BATH",1.37346563376559
"6500","brm","m","brm_m_09",9,"PALM.TRAP",29.0321512809978
"6501","brm","m","brm_m_09",9,"PALM.TRAP",44.4663258895059
"6502","brm","m","brm_m_09",9,"PALM.TRAP",24.9061041644604
"6503","brm","m","brm_m_09",9,"PALM.TRAP",33.3276464310718
"6504","brm","m","brm_m_09",9,"PALM.TRAP",42.9698385670407
"6505","brm","m","brm_m_09",9,"PALM.TRAP",40.7583550394108
"6506","brm","m","brm_m_09",9,"PALM.TRAP",33.6776240038768
"6507","brm","m","brm_m_09",9,"PALM.TRAP",39.8912358185936
"6508","brm","m","brm_m_09",9,"PALM.TRAP",37.5588741341311
"6509","brm","m","brm_m_09",9,"PALM.TRAP",37.699372929459
"6510","brm","m","brm_m_09",9,"PALM.TRAP",49.5147230335489
"6511","brm","m","brm_m_09",9,"PALM.TRAP",25.4188089773492
"6512","brm","m","brm_m_09",9,"PALM.TRAP",38.6990814878577
"6513","brm","m","brm_m_09",9,"PALM.TRAP",49.0427611245944
"6514","brm","m","brm_m_09",9,"PALM.TRAP",47.338021438075
"6515","brm","m","brm_m_09",9,"PALM.TRAP",40.764053806968
"6516","brm","m","brm_m_09",9,"PALM.TRAP",44.879677037388
"6517","brm","m","brm_m_09",9,"PALM.TRAP",42.1348436165076
"6518","brm","m","brm_m_09",9,"PALM.TRAP",22.4554034303348
"6519","brm","m","brm_m_09",9,"PALM.TRAP",45.9227592247824
"6520","brm","m","brm_m_09",9,"PALM.TRAP",30.6050030874299
"6521","brm","m","brm_m_09",9,"PALM.TRAP",29.194791419905
"6522","brm","m","brm_m_09",9,"PALM.TRAP",40.6872043225962
"6523","brm","m","brm_m_09",9,"PALM.TRAP",41.646686810337
"6524","brm","m","brm_m_09",9,"PALM.TRAP",31.988472115866
"6525","brm","m","brm_m_09",9,"PALM.TRAP",38.6411910708003
"6526","brm","m","brm_m_09",9,"PALM.TRAP",36.6570989537257
"6527","brm","m","brm_m_09",9,"START",7.70323431179703
"6528","brm","m","brm_m_09",9,"START",9.43881539593375
"6529","brm","m","brm_m_09",9,"START",12.0648656468558
"6530","brm","m","brm_m_09",9,"FORCE/NORTH",NA
"6531","brm","m","brm_m_09",9,"NURSE",10.492032190374
"6532","brm","m","brm_m_09",9,"NURSE",15.8597420223314
"6533","brm","m","brm_m_09",9,"NURSE",16.4193044188059
"6534","brm","m","brm_m_09",9,"NURSE",17.7727196257573
"6535","brm","m","brm_m_09",9,"FOOT.GOOSE",36.268116312846
"6536","brm","m","brm_m_09",9,"FOOT.GOOSE",37.9677537794788
"6537","brm","m","brm_m_09",9,"FOOT.GOOSE",38.3622689395348
"6538","brm","m","brm_m_09",9,"FOOT.GOOSE",35.8975376101177
"6539","brm","m","brm_m_09",9,"FOOT.GOOSE",41.7739207769753
"6540","brm","m","brm_m_09",9,"FOOT.GOOSE",40.5032977413584
"6541","brm","m","brm_m_09",9,"FOOT.GOOSE",24.9180524642854
"6542","brm","m","brm_m_09",9,"FOOT.GOOSE",37.1078099479254
"6543","brm","m","brm_m_09",9,"FOOT.GOOSE",43.1941800077425
"6544","brm","m","brm_m_09",9,"FOOT.GOOSE",44.4122796490704
"6545","brm","m","brm_m_09",9,"FOOT.GOOSE",41.8351697007557
"6546","brm","m","brm_m_09",9,"FOOT.GOOSE",38.3563943167981
"6547","brm","m","brm_m_09",9,"FOOT.GOOSE",44.5867579571908
"6548","brm","m","brm_m_09",9,"FOOT.GOOSE",37.0085495244558
"6549","brm","m","brm_m_09",9,"FOOT.GOOSE",25.5904560295799
"6550","brm","m","brm_m_09",9,"FOOT.GOOSE",42.5204404544765
"6551","brm","m","brm_m_09",9,"FOOT.GOOSE",37.3872034564489
"6552","brm","m","brm_m_09",9,"FOOT.GOOSE",38.1876880858579
"6553","brm","m","brm_m_09",9,"FOOT.GOOSE",35.3050146490099
"6554","brm","m","brm_m_09",9,"FOOT.GOOSE",32.3837388646894
"6555","brm","m","brm_m_09",9,"FOOT.GOOSE",37.4567068728463
"6556","brm","m","brm_m_09",9,"FOOT.GOOSE",34.5551877850045
"6557","brm","m","brm_m_09",9,"FOOT.GOOSE",26.5183669762479
"6558","brm","m","brm_m_09",9,"FOOT.GOOSE",40.1215149639379
"6559","brm","m","brm_m_09",9,"FOOT.GOOSE",30.2207610667506
"6560","brm","m","brm_m_09",9,"FOOT.GOOSE",31.314902435338
"6561","brm","m","brm_m_09",9,"FOOT.GOOSE",30.9984340504027
"6562","brm","m","brm_m_09",9,"FOOT.GOOSE",23.1524063496294
"6563","brm","m","brm_m_09",9,"FOOT.GOOSE",29.5702919523274
"6564","brm","m","brm_m_09",9,"FOOT.GOOSE",25.942007136096
"6565","brm","m","brm_m_09",9,"FOOT.GOOSE",21.1121135491178
"6566","brm","m","brm_m_09",9,"FOOT.GOOSE",32.0801256202637
"6567","brm","m","brm_m_09",9,"GOAT",10.4085531278632
"6568","brm","m","brm_m_09",9,"GOAT",10.8950930714472
"6569","brm","m","brm_m_09",9,"GOAT",13.8099564371332
"6570","brm","m","brm_m_09",9,"GOAT",14.1804656720998
"6571","brm","m","brm_m_09",9,"GOAT",15.178282141451
"6572","brm","m","brm_m_09",9,"GOAT",16.4793615270229
"6573","brm","m","brm_m_09",9,"GOAT",17.2939012015055
"6574","brm","m","brm_m_09",9,"GOAT",17.5213286791923
"6575","brm","m","brm_m_09",9,"GOAT",18.7641440158913
"6576","brm","m","brm_m_09",9,"GOAT",18.7761522714009
"6577","brm","m","brm_m_09",9,"GOAT",19.6701022493936
"6578","brm","m","brm_m_09",9,"FACE",7.53102828847283
"6579","brm","m","brm_m_09",9,"FACE",8.67442847290039
"6580","brm","m","brm_m_09",9,"FACE",10.2125303494633
"6581","brm","m","brm_m_09",9,"FACE",10.6923497314651
"6582","brm","m","brm_m_09",9,"FACE",14.5676504238303
"6583","brm","m","brm_m_09",9,"FACE",14.9614242595583
"6584","brm","m","brm_m_09",9,"FACE",21.4684400940167
"6585","brm","m","brm_m_09",9,"FACE",21.8769396478225
"6586","brm","m","brm_m_09",9,"FACE",22.0391407368176
"6587","ean","m","ean_m_01",1,"STRUT.FOOT",22.7616860018045
"6588","ean","m","ean_m_01",1,"STRUT.FOOT",31.7924195499501
"6589","ean","m","ean_m_01",1,"STRUT.FOOT",23.8347543740338
"6590","ean","m","ean_m_01",1,"STRUT.FOOT",21.5217665837952
"6591","ean","m","ean_m_01",1,"STRUT.FOOT",38.3056312514549
"6592","ean","m","ean_m_01",1,"STRUT.FOOT",36.7770901897097
"6593","ean","m","ean_m_01",1,"STRUT.FOOT",41.8007626656171
"6594","ean","m","ean_m_01",1,"STRUT.FOOT",37.5433157032351
"6595","ean","m","ean_m_01",1,"STRUT.FOOT",32.9407894936224
"6596","ean","m","ean_m_01",1,"STRUT.FOOT",37.2990166481937
"6597","ean","m","ean_m_01",1,"STRUT.FOOT",36.6758727917552
"6598","ean","m","ean_m_01",1,"STRUT.FOOT",34.0152420987359
"6599","ean","m","ean_m_01",1,"STRUT.FOOT",36.5198562364161
"6600","ean","m","ean_m_01",1,"STRUT.FOOT",29.6187591093024
"6601","ean","m","ean_m_01",1,"STRUT.FOOT",23.6775278334546
"6602","ean","m","ean_m_01",1,"STRUT.FOOT",38.2253951102109
"6603","ean","m","ean_m_01",1,"STRUT.FOOT",37.5230193802012
"6604","ean","m","ean_m_01",1,"STRUT.FOOT",36.859689606671
"6605","ean","m","ean_m_01",1,"STRUT.FOOT",32.7093866808085
"6606","ean","m","ean_m_01",1,"STRUT.FOOT",39.3567298308286
"6607","ean","m","ean_m_01",1,"STRUT.FOOT",35.2486823862518
"6608","ean","m","ean_m_01",1,"STRUT.FOOT",39.6177150761167
"6609","ean","m","ean_m_01",1,"STRUT.FOOT",38.4766489696491
"6610","ean","m","ean_m_01",1,"STRUT.FOOT",33.9833244629632
"6611","ean","m","ean_m_01",1,"STRUT.FOOT",31.8916799959395
"6612","ean","m","ean_m_01",1,"STRUT.FOOT",33.2988410387051
"6613","ean","m","ean_m_01",1,"STRUT.FOOT",35.1645196709261
"6614","ean","m","ean_m_01",1,"STRUT.FOOT",36.7206576293999
"6615","ean","m","ean_m_01",1,"STRUT.FOOT",29.9764334955257
"6616","ean","m","ean_m_01",1,"STRUT.FOOT",25.8303393407971
"6617","ean","m","ean_m_01",1,"BATH",0.402588265798255
"6618","ean","m","ean_m_01",1,"BATH",0.395963131742403
"6619","ean","m","ean_m_01",1,"BATH",0.587065324990354
"6620","ean","m","ean_m_01",1,"BATH",0.394454864780961
"6621","ean","m","ean_m_01",1,"BATH",0.417114349939422
"6622","ean","m","ean_m_01",1,"BATH",0.380110568162329
"6623","ean","m","ean_m_01",1,"BATH",0.574131202452091
"6624","ean","m","ean_m_01",1,"BATH",0.46016483267661
"6625","ean","m","ean_m_01",1,"BATH",0.483835633441184
"6626","ean","m","ean_m_01",1,"BATH",0.463834962073168
"6627","ean","m","ean_m_01",1,"BATH",0.456201930848493
"6628","ean","m","ean_m_01",1,"BATH",0.676376948571642
"6629","ean","m","ean_m_01",1,"BATH",0.454464207699833
"6630","ean","m","ean_m_01",1,"BATH",0.480570933434207
"6631","ean","m","ean_m_01",1,"BATH",0.437937679623121
"6632","ean","m","ean_m_01",1,"BATH",0.661475127662656
"6633","ean","m","ean_m_01",1,"BATH",0.53017078699189
"6634","ean","m","ean_m_01",1,"BATH",0.557442682145386
"6635","ean","m","ean_m_01",1,"BATH",0.615378811910119
"6636","ean","m","ean_m_01",1,"BATH",0.605251921808263
"6637","ean","m","ean_m_01",1,"BATH",0.897362374658058
"6638","ean","m","ean_m_01",1,"BATH",0.602946450910012
"6639","ean","m","ean_m_01",1,"BATH",0.637582748686004
"6640","ean","m","ean_m_01",1,"BATH",0.581020386588793
"6641","ean","m","ean_m_01",1,"BATH",0.877591840748149
"6642","ean","m","ean_m_01",1,"BATH",0.703387833358402
"6643","ean","m","ean_m_01",1,"BATH",0.739569983929983
"6644","ean","m","ean_m_01",1,"PALM.TRAP",30.603228454361
"6645","ean","m","ean_m_01",1,"PALM.TRAP",32.591469522974
"6646","ean","m","ean_m_01",1,"PALM.TRAP",18.5077242734926
"6647","ean","m","ean_m_01",1,"PALM.TRAP",33.9341129091994
"6648","ean","m","ean_m_01",1,"PALM.TRAP",30.7224407200188
"6649","ean","m","ean_m_01",1,"PALM.TRAP",31.986952259388
"6650","ean","m","ean_m_01",1,"PALM.TRAP",25.0411632802499
"6651","ean","m","ean_m_01",1,"PALM.TRAP",27.3703075229401
"6652","ean","m","ean_m_01",1,"PALM.TRAP",24.3176811510526
"6653","ean","m","ean_m_01",1,"PALM.TRAP",33.7351340662726
"6654","ean","m","ean_m_01",1,"PALM.TRAP",35.6488425242252
"6655","ean","m","ean_m_01",1,"PALM.TRAP",21.1232607538599
"6656","ean","m","ean_m_01",1,"PALM.TRAP",35.9787613616313
"6657","ean","m","ean_m_01",1,"PALM.TRAP",33.5361154078645
"6658","ean","m","ean_m_01",1,"PALM.TRAP",35.497448792061
"6659","ean","m","ean_m_01",1,"PALM.TRAP",25.2551568064413
"6660","ean","m","ean_m_01",1,"PALM.TRAP",28.7791759295966
"6661","ean","m","ean_m_01",1,"PALM.TRAP",25.8186912984302
"6662","ean","m","ean_m_01",1,"PALM.TRAP",34.7770611837603
"6663","ean","m","ean_m_01",1,"PALM.TRAP",35.0389557000899
"6664","ean","m","ean_m_01",1,"PALM.TRAP",24.0550183319511
"6665","ean","m","ean_m_01",1,"PALM.TRAP",33.0494806048212
"6666","ean","m","ean_m_01",1,"PALM.TRAP",32.5625921983165
"6667","ean","m","ean_m_01",1,"PALM.TRAP",37.195584458503
"6668","ean","m","ean_m_01",1,"PALM.TRAP",21.2659461867148
"6669","ean","m","ean_m_01",1,"PALM.TRAP",25.0585455065655
"6670","ean","m","ean_m_01",1,"PALM.TRAP",28.3467280432498
"6671","ean","m","ean_m_01",1,"START",12.3290886643479
"6672","ean","m","ean_m_01",1,"START",8.29460318178097
"6673","ean","m","ean_m_01",1,"FORCE/NORTH",NA
"6674","ean","m","ean_m_01",1,"NURSE",13.647204814674
"6675","ean","m","ean_m_01",1,"NURSE",19.4157916232115
"6676","ean","m","ean_m_01",1,"NURSE",21.811459360206
"6677","ean","m","ean_m_01",1,"FOOT.GOOSE",40.4073485047834
"6678","ean","m","ean_m_01",1,"FOOT.GOOSE",36.3251239830341
"6679","ean","m","ean_m_01",1,"FOOT.GOOSE",35.35772581717
"6680","ean","m","ean_m_01",1,"FOOT.GOOSE",18.1464430396942
"6681","ean","m","ean_m_01",1,"FOOT.GOOSE",23.3583920972582
"6682","ean","m","ean_m_01",1,"FOOT.GOOSE",30.8059427422834
"6683","ean","m","ean_m_01",1,"FOOT.GOOSE",34.3783010201752
"6684","ean","m","ean_m_01",1,"FOOT.GOOSE",31.840566115905
"6685","ean","m","ean_m_01",1,"FOOT.GOOSE",31.8704100678237
"6686","ean","m","ean_m_01",1,"FOOT.GOOSE",28.073829285824
"6687","ean","m","ean_m_01",1,"FOOT.GOOSE",30.3565877421631
"6688","ean","m","ean_m_01",1,"FOOT.GOOSE",33.8351729922752
"6689","ean","m","ean_m_01",1,"FOOT.GOOSE",44.0907888740586
"6690","ean","m","ean_m_01",1,"FOOT.GOOSE",43.6872660882415
"6691","ean","m","ean_m_01",1,"FOOT.GOOSE",39.0122061322281
"6692","ean","m","ean_m_01",1,"FOOT.GOOSE",27.9953775454836
"6693","ean","m","ean_m_01",1,"FOOT.GOOSE",29.7195325399018
"6694","ean","m","ean_m_01",1,"FOOT.GOOSE",38.9712393851504
"6695","ean","m","ean_m_01",1,"FOOT.GOOSE",38.5451640104222
"6696","ean","m","ean_m_01",1,"FOOT.GOOSE",38.8327134489958
"6697","ean","m","ean_m_01",1,"FOOT.GOOSE",34.1766302424929
"6698","ean","m","ean_m_01",1,"FOOT.GOOSE",30.6658887234581
"6699","ean","m","ean_m_01",1,"FOOT.GOOSE",26.1991272525909
"6700","ean","m","ean_m_01",1,"FOOT.GOOSE",38.1896766133904
"6701","ean","m","ean_m_01",1,"FOOT.GOOSE",20.7215103520847
"6702","ean","m","ean_m_01",1,"FOOT.GOOSE",20.1662241059055
"6703","ean","m","ean_m_01",1,"FOOT.GOOSE",21.7667880575071
"6704","ean","m","ean_m_01",1,"FOOT.GOOSE",38.5598556343743
"6705","ean","m","ean_m_01",1,"FOOT.GOOSE",20.091759102768
"6706","ean","m","ean_m_01",1,"FOOT.GOOSE",24.9888130893526
"6707","ean","m","ean_m_01",1,"GOAT",16.1427088925095
"6708","ean","m","ean_m_01",1,"GOAT",18.5019409470185
"6709","ean","m","ean_m_01",1,"GOAT",18.9781911648509
"6710","ean","m","ean_m_01",1,"GOAT",19.568701184103
"6711","ean","m","ean_m_01",1,"GOAT",21.5403552743603
"6712","ean","m","ean_m_01",1,"GOAT",21.8534861218183
"6713","ean","m","ean_m_01",1,"GOAT",23.1449827324922
"6714","ean","m","ean_m_01",1,"GOAT",24.8234187552439
"6715","ean","m","ean_m_01",1,"FACE",8.55239658171065
"6716","ean","m","ean_m_01",1,"FACE",16.5297653160837
"6717","ean","m","ean_m_01",1,"FACE",18.2052942650158
"6718","ean","m","ean_m_01",1,"FACE",21.8257682096846
"6719","ean","m","ean_m_01",1,"FACE",25.4616036950999
"6720","ean","m","ean_m_01",1,"FACE",26.6393194263066
"6721","ean","m","ean_m_01",1,"FACE",28.1460280512871
"6722","ean","m","ean_m_01",1,"FACE",28.834515896323
"6723","ean","m","ean_m_05",5,"STRUT.FOOT",40.9881837839103
"6724","ean","m","ean_m_05",5,"STRUT.FOOT",33.4203903839674
"6725","ean","m","ean_m_05",5,"STRUT.FOOT",42.0352696118568
"6726","ean","m","ean_m_05",5,"STRUT.FOOT",32.8743212913689
"6727","ean","m","ean_m_05",5,"STRUT.FOOT",27.8033508799264
"6728","ean","m","ean_m_05",5,"STRUT.FOOT",46.6650825542514
"6729","ean","m","ean_m_05",5,"STRUT.FOOT",38.3784928268028
"6730","ean","m","ean_m_05",5,"STRUT.FOOT",33.9393035980236
"6731","ean","m","ean_m_05",5,"STRUT.FOOT",40.4034399823377
"6732","ean","m","ean_m_05",5,"STRUT.FOOT",29.617841649073
"6733","ean","m","ean_m_05",5,"STRUT.FOOT",27.7694356763297
"6734","ean","m","ean_m_05",5,"STRUT.FOOT",42.9398910352858
"6735","ean","m","ean_m_05",5,"STRUT.FOOT",37.0519963348646
"6736","ean","m","ean_m_05",5,"STRUT.FOOT",32.2934162197177
"6737","ean","m","ean_m_05",5,"STRUT.FOOT",39.5520020544291
"6738","ean","m","ean_m_05",5,"STRUT.FOOT",30.6222712968541
"6739","ean","m","ean_m_05",5,"STRUT.FOOT",23.3976603182091
"6740","ean","m","ean_m_05",5,"STRUT.FOOT",42.485800334266
"6741","ean","m","ean_m_05",5,"STRUT.FOOT",38.5913662412828
"6742","ean","m","ean_m_05",5,"STRUT.FOOT",31.7643317155158
"6743","ean","m","ean_m_05",5,"STRUT.FOOT",40.4327341798456
"6744","ean","m","ean_m_05",5,"STRUT.FOOT",31.0329360207547
"6745","ean","m","ean_m_05",5,"STRUT.FOOT",21.694429565483
"6746","ean","m","ean_m_05",5,"STRUT.FOOT",43.804678294357
"6747","ean","m","ean_m_05",5,"STRUT.FOOT",31.7413347687734
"6748","ean","m","ean_m_05",5,"STRUT.FOOT",29.8549142012935
"6749","ean","m","ean_m_05",5,"STRUT.FOOT",32.5846288654904
"6750","ean","m","ean_m_05",5,"STRUT.FOOT",24.0852397536846
"6751","ean","m","ean_m_05",5,"STRUT.FOOT",20.9290486344253
"6752","ean","m","ean_m_05",5,"STRUT.FOOT",38.4407127046731
"6753","ean","m","ean_m_05",5,"STRUT.FOOT",28.9445967706946
"6754","ean","m","ean_m_05",5,"STRUT.FOOT",28.56169134593
"6755","ean","m","ean_m_05",5,"STRUT.FOOT",32.9176306173089
"6756","ean","m","ean_m_05",5,"STRUT.FOOT",27.7971825347886
"6757","ean","m","ean_m_05",5,"STRUT.FOOT",24.7443518595271
"6758","ean","m","ean_m_05",5,"STRUT.FOOT",34.5984627272905
"6759","ean","m","ean_m_05",5,"STRUT.FOOT",31.1050436535596
"6760","ean","m","ean_m_05",5,"STRUT.FOOT",30.4488168313992
"6761","ean","m","ean_m_05",5,"STRUT.FOOT",34.8924811926159
"6762","ean","m","ean_m_05",5,"STRUT.FOOT",27.2102423343459
"6763","ean","m","ean_m_05",5,"STRUT.FOOT",23.7379275133448
"6764","ean","m","ean_m_05",5,"STRUT.FOOT",36.8715485913613
"6765","ean","m","ean_m_05",5,"BATH",0.482517843524451
"6766","ean","m","ean_m_05",5,"BATH",0.489871182260057
"6767","ean","m","ean_m_05",5,"BATH",0.51041025775899
"6768","ean","m","ean_m_05",5,"BATH",0.532029895287007
"6769","ean","m","ean_m_05",5,"BATH",0.606518232994958
"6770","ean","m","ean_m_05",5,"BATH",0.441357700764811
"6771","ean","m","ean_m_05",5,"BATH",0.57940932154603
"6772","ean","m","ean_m_05",5,"BATH",0.619259641507476
"6773","ean","m","ean_m_05",5,"BATH",0.476644581677106
"6774","ean","m","ean_m_05",5,"BATH",0.526817074914279
"6775","ean","m","ean_m_05",5,"BATH",0.422759225939907
"6776","ean","m","ean_m_05",5,"BATH",0.399232133549674
"6777","ean","m","ean_m_05",5,"BATH",0.405316238317048
"6778","ean","m","ean_m_05",5,"BATH",0.422310136144084
"6779","ean","m","ean_m_05",5,"BATH",0.440198083984181
"6780","ean","m","ean_m_05",5,"BATH",0.501829251384121
"6781","ean","m","ean_m_05",5,"BATH",0.365176498443804
"6782","ean","m","ean_m_05",5,"BATH",0.479399513911799
"6783","ean","m","ean_m_05",5,"BATH",0.512371410131506
"6784","ean","m","ean_m_05",5,"BATH",0.394372634798117
"6785","ean","m","ean_m_05",5,"BATH",0.435885030224315
"6786","ean","m","ean_m_05",5,"BATH",0.349788241025423
"6787","ean","m","ean_m_05",5,"BATH",0.653188454936812
"6788","ean","m","ean_m_05",5,"BATH",0.663142731305649
"6789","ean","m","ean_m_05",5,"BATH",0.690946650209424
"6790","ean","m","ean_m_05",5,"BATH",0.720213335001992
"6791","ean","m","ean_m_05",5,"BATH",0.821048822997375
"6792","ean","m","ean_m_05",5,"BATH",0.597469624193125
"6793","ean","m","ean_m_05",5,"BATH",0.784351262022209
"6794","ean","m","ean_m_05",5,"BATH",0.838296974649592
"6795","ean","m","ean_m_05",5,"BATH",0.645237771075082
"6796","ean","m","ean_m_05",5,"BATH",0.713156696308064
"6797","ean","m","ean_m_05",5,"BATH",0.572292712710793
"6798","ean","m","ean_m_05",5,"PALM.TRAP",34.6113154982619
"6799","ean","m","ean_m_05",5,"PALM.TRAP",33.7416915940931
"6800","ean","m","ean_m_05",5,"PALM.TRAP",34.5788309428472
"6801","ean","m","ean_m_05",5,"PALM.TRAP",31.1477436710732
"6802","ean","m","ean_m_05",5,"PALM.TRAP",26.3477847503273
"6803","ean","m","ean_m_05",5,"PALM.TRAP",40.9977033739575
"6804","ean","m","ean_m_05",5,"PALM.TRAP",25.0814357880537
"6805","ean","m","ean_m_05",5,"PALM.TRAP",26.5222607174462
"6806","ean","m","ean_m_05",5,"PALM.TRAP",35.7420531402047
"6807","ean","m","ean_m_05",5,"PALM.TRAP",34.5351068163307
"6808","ean","m","ean_m_05",5,"PALM.TRAP",45.3481548091413
"6809","ean","m","ean_m_05",5,"PALM.TRAP",38.060077687768
"6810","ean","m","ean_m_05",5,"PALM.TRAP",38.4541315450034
"6811","ean","m","ean_m_05",5,"PALM.TRAP",37.712182529047
"6812","ean","m","ean_m_05",5,"PALM.TRAP",34.8189295379076
"6813","ean","m","ean_m_05",5,"PALM.TRAP",29.4881702861332
"6814","ean","m","ean_m_05",5,"PALM.TRAP",41.9374448383536
"6815","ean","m","ean_m_05",5,"PALM.TRAP",27.9370100953623
"6816","ean","m","ean_m_05",5,"PALM.TRAP",29.4434393220971
"6817","ean","m","ean_m_05",5,"PALM.TRAP",38.5794638613739
"6818","ean","m","ean_m_05",5,"PALM.TRAP",34.5779295018166
"6819","ean","m","ean_m_05",5,"PALM.TRAP",45.5993878457196
"6820","ean","m","ean_m_05",5,"PALM.TRAP",34.7056394685885
"6821","ean","m","ean_m_05",5,"PALM.TRAP",36.1843259837315
"6822","ean","m","ean_m_05",5,"PALM.TRAP",33.9398095279787
"6823","ean","m","ean_m_05",5,"PALM.TRAP",30.8946633635739
"6824","ean","m","ean_m_05",5,"PALM.TRAP",27.7487371785473
"6825","ean","m","ean_m_05",5,"PALM.TRAP",38.9595948732697
"6826","ean","m","ean_m_05",5,"PALM.TRAP",26.5234955732264
"6827","ean","m","ean_m_05",5,"PALM.TRAP",26.0434689571739
"6828","ean","m","ean_m_05",5,"PALM.TRAP",34.9080184906921
"6829","ean","m","ean_m_05",5,"PALM.TRAP",31.8670809810152
"6830","ean","m","ean_m_05",5,"PALM.TRAP",39.114928230958
"6831","ean","m","ean_m_05",5,"START",4.79740446943465
"6832","ean","m","ean_m_05",5,"START",10.3255174481677
"6833","ean","m","ean_m_05",5,"START",9.70538367613553
"6834","ean","m","ean_m_05",5,"FORCE/NORTH",NA
"6835","ean","m","ean_m_05",5,"NURSE",13.7245371315204
"6836","ean","m","ean_m_05",5,"NURSE",18.473845141503
"6837","ean","m","ean_m_05",5,"NURSE",20.5661335962426
"6838","ean","m","ean_m_05",5,"FOOT.GOOSE",31.0484947468959
"6839","ean","m","ean_m_05",5,"FOOT.GOOSE",30.8733913507828
"6840","ean","m","ean_m_05",5,"FOOT.GOOSE",30.7305365691133
"6841","ean","m","ean_m_05",5,"FOOT.GOOSE",31.9040946634609
"6842","ean","m","ean_m_05",5,"FOOT.GOOSE",32.5983110791845
"6843","ean","m","ean_m_05",5,"FOOT.GOOSE",26.5381000002391
"6844","ean","m","ean_m_05",5,"FOOT.GOOSE",26.1163423843467
"6845","ean","m","ean_m_05",5,"FOOT.GOOSE",14.1670886686587
"6846","ean","m","ean_m_05",5,"FOOT.GOOSE",28.6384830703153
"6847","ean","m","ean_m_05",5,"FOOT.GOOSE",43.6249949108793
"6848","ean","m","ean_m_05",5,"FOOT.GOOSE",39.44769761101
"6849","ean","m","ean_m_05",5,"FOOT.GOOSE",38.9186169402213
"6850","ean","m","ean_m_05",5,"FOOT.GOOSE",40.6110453022425
"6851","ean","m","ean_m_05",5,"FOOT.GOOSE",43.4194346079913
